Node,AttackType,TimeStep,InitialEnergy,EnergyLevel,EnergyDrained,ActualEnergyConsumed,ActualAttackSuccessRate,AttackDuration
1,Sybil,7,2000,0,-3.72450129177495,-3.72450129177495,-0.0379473001825108,22
15,Sybil,7,2000,0,-3.72450129177495,-3.72450129177495,-0.0379473001825108,22
33,Sybil,7,2000,0,-3.72450129177495,-3.72450129177495,-0.0379473001825108,22
37,Sybil,7,2000,0,-3.72450129177495,-3.72450129177495,-0.0379473001825108,22
65,Sybil,7,2000,0,-3.72450129177495,-3.72450129177495,-0.0379473001825108,22
88,Sybil,7,2000,0,-3.72450129177495,-3.72450129177495,-0.0379473001825108,22
1,Sybil,8,2000,0,-3.71749922934641,-3.71749922934641,-0.037874625008987,22
15,Sybil,8,2000,0,-3.71749922934641,-3.71749922934641,-0.037874625008987,22
33,Sybil,8,2000,0,-3.71749922934641,-3.71749922934641,-0.037874625008987,22
37,Sybil,8,2000,0,-3.71749922934641,-3.71749922934641,-0.037874625008987,22
65,Sybil,8,2000,0,-3.71749922934641,-3.71749922934641,-0.037874625008987,22
88,Sybil,8,2000,0,-3.71749922934641,-3.71749922934641,-0.037874625008987,22
1,Sybil,9,2000,0,-3.71051033079524,-3.71051033079524,-0.0378020915390316,22
15,Sybil,9,2000,0,-3.71051033079524,-3.71051033079524,-0.0378020915390316,22
33,Sybil,9,2000,0,-3.71051033079524,-3.71051033079524,-0.0378020915390316,22
37,Sybil,9,2000,0,-3.71051033079524,-3.71051033079524,-0.0378020915390316,22
65,Sybil,9,2000,0,-3.71051033079524,-3.71051033079524,-0.0378020915390316,22
88,Sybil,9,2000,0,-3.71051033079524,-3.71051033079524,-0.0378020915390316,22
1,Sybil,10,2000,0,-3.70353457137335,-3.70353457137335,-0.0377296994868275,22
15,Sybil,10,2000,0,-3.70353457137335,-3.70353457137335,-0.0377296994868275,22
33,Sybil,10,2000,0,-3.70353457137335,-3.70353457137335,-0.0377296994868275,22
37,Sybil,10,2000,0,-3.70353457137335,-3.70353457137335,-0.0377296994868275,22
65,Sybil,10,2000,0,-3.70353457137335,-3.70353457137335,-0.0377296994868275,22
88,Sybil,10,2000,0,-3.70353457137335,-3.70353457137335,-0.0377296994868275,22
1,Sybil,11,2000,0,-3.69657192637917,-3.69657192637917,-0.0376574485671697,22
15,Sybil,11,2000,0,-3.69657192637917,-3.69657192637917,-0.0376574485671697,22
33,Sybil,11,2000,0,-3.69657192637917,-3.69657192637917,-0.0376574485671697,22
37,Sybil,11,2000,0,-3.69657192637917,-3.69657192637917,-0.0376574485671697,22
65,Sybil,11,2000,0,-3.69657192637917,-3.69657192637917,-0.0376574485671697,22
88,Sybil,11,2000,0,-3.69657192637917,-3.69657192637917,-0.0376574485671697,22
1,Sybil,12,2000,0,-3.68962237115757,-3.68962237115757,-0.0375853384954643,22
15,Sybil,12,2000,0,-3.68962237115757,-3.68962237115757,-0.0375853384954643,22
33,Sybil,12,2000,0,-3.68962237115757,-3.68962237115757,-0.0375853384954643,22
37,Sybil,12,2000,0,-3.68962237115757,-3.68962237115757,-0.0375853384954643,22
65,Sybil,12,2000,0,-3.68962237115757,-3.68962237115757,-0.0375853384954643,22
88,Sybil,12,2000,0,-3.68962237115757,-3.68962237115757,-0.0375853384954643,22
1,Sybil,13,2000,0,-3.6826858810998,-3.6826858810998,-0.0375133689877263,22
15,Sybil,13,2000,0,-3.6826858810998,-3.6826858810998,-0.0375133689877263,22
33,Sybil,13,2000,0,-3.6826858810998,-3.6826858810998,-0.0375133689877263,22
37,Sybil,13,2000,0,-3.6826858810998,-3.6826858810998,-0.0375133689877263,22
65,Sybil,13,2000,0,-3.6826858810998,-3.6826858810998,-0.0375133689877263,22
88,Sybil,13,2000,0,-3.6826858810998,-3.6826858810998,-0.0375133689877263,22
1,Sybil,14,2000,0,-3.67576243164333,-3.67576243164333,-0.0374415397605792,22
15,Sybil,14,2000,0,-3.67576243164333,-3.67576243164333,-0.0374415397605792,22
33,Sybil,14,2000,0,-3.67576243164333,-3.67576243164333,-0.0374415397605792,22
37,Sybil,14,2000,0,-3.67576243164333,-3.67576243164333,-0.0374415397605792,22
65,Sybil,14,2000,0,-3.67576243164333,-3.67576243164333,-0.0374415397605792,22
88,Sybil,14,2000,0,-3.67576243164333,-3.67576243164333,-0.0374415397605792,22
1,Sybil,15,2000,0,-3.66885199827184,-3.66885199827184,-0.0373698505312525,22
15,Sybil,15,2000,0,-3.66885199827184,-3.66885199827184,-0.0373698505312525,22
33,Sybil,15,2000,0,-3.66885199827184,-3.66885199827184,-0.0373698505312525,22
37,Sybil,15,2000,0,-3.66885199827184,-3.66885199827184,-0.0373698505312525,22
65,Sybil,15,2000,0,-3.66885199827184,-3.66885199827184,-0.0373698505312525,22
88,Sybil,15,2000,0,-3.66885199827184,-3.66885199827184,-0.0373698505312525,22
1,Sybil,16,2000,0,-3.66195455651509,-3.66195455651509,-0.0372983010175816,22
15,Sybil,16,2000,0,-3.66195455651509,-3.66195455651509,-0.0372983010175816,22
33,Sybil,16,2000,0,-3.66195455651509,-3.66195455651509,-0.0372983010175816,22
37,Sybil,16,2000,0,-3.66195455651509,-3.66195455651509,-0.0372983010175816,22
65,Sybil,16,2000,0,-3.66195455651509,-3.66195455651509,-0.0372983010175816,22
88,Sybil,16,2000,0,-3.66195455651509,-3.66195455651509,-0.0372983010175816,22
1,Sybil,17,2000,0,-3.65507008194884,-3.65507008194884,-0.0372268909380045,22
15,Sybil,17,2000,0,-3.65507008194884,-3.65507008194884,-0.0372268909380045,22
33,Sybil,17,2000,0,-3.65507008194884,-3.65507008194884,-0.0372268909380045,22
37,Sybil,17,2000,0,-3.65507008194884,-3.65507008194884,-0.0372268909380045,22
65,Sybil,17,2000,0,-3.65507008194884,-3.65507008194884,-0.0372268909380045,22
88,Sybil,17,2000,0,-3.65507008194884,-3.65507008194884,-0.0372268909380045,22
1,Sybil,18,2000,0,-3.64819855019478,-3.64819855019478,-0.0371556200115621,22
15,Sybil,18,2000,0,-3.64819855019478,-3.64819855019478,-0.0371556200115621,22
33,Sybil,18,2000,0,-3.64819855019478,-3.64819855019478,-0.0371556200115621,22
37,Sybil,18,2000,0,-3.64819855019478,-3.64819855019478,-0.0371556200115621,22
65,Sybil,18,2000,0,-3.64819855019478,-3.64819855019478,-0.0371556200115621,22
88,Sybil,18,2000,0,-3.64819855019478,-3.64819855019478,-0.0371556200115621,22
1,Sybil,19,2000,0,-3.64133993692041,-3.64133993692041,-0.0370844879578962,22
15,Sybil,19,2000,0,-3.64133993692041,-3.64133993692041,-0.0370844879578962,22
33,Sybil,19,2000,0,-3.64133993692041,-3.64133993692041,-0.0370844879578962,22
37,Sybil,19,2000,0,-3.64133993692041,-3.64133993692041,-0.0370844879578962,22
65,Sybil,19,2000,0,-3.64133993692041,-3.64133993692041,-0.0370844879578962,22
88,Sybil,19,2000,0,-3.64133993692041,-3.64133993692041,-0.0370844879578962,22
1,Sybil,20,2000,0,-3.634494217839,-3.634494217839,-0.037013494497248,22
15,Sybil,20,2000,0,-3.634494217839,-3.634494217839,-0.037013494497248,22
33,Sybil,20,2000,0,-3.634494217839,-3.634494217839,-0.037013494497248,22
37,Sybil,20,2000,0,-3.634494217839,-3.634494217839,-0.037013494497248,22
65,Sybil,20,2000,0,-3.634494217839,-3.634494217839,-0.037013494497248,22
88,Sybil,20,2000,0,-3.634494217839,-3.634494217839,-0.037013494497248,22
1,Sybil,21,2000,0,-3.62766136870946,-3.62766136870946,-0.0369426393504562,22
15,Sybil,21,2000,0,-3.62766136870946,-3.62766136870946,-0.0369426393504562,22
33,Sybil,21,2000,0,-3.62766136870946,-3.62766136870946,-0.0369426393504562,22
37,Sybil,21,2000,0,-3.62766136870946,-3.62766136870946,-0.0369426393504562,22
65,Sybil,21,2000,0,-3.62766136870946,-3.62766136870946,-0.0369426393504562,22
88,Sybil,21,2000,0,-3.62766136870946,-3.62766136870946,-0.0369426393504562,22
1,Sybil,22,2000,0,-3.62084136533629,-3.62084136533629,-0.0368719222389569,22
15,Sybil,22,2000,0,-3.62084136533629,-3.62084136533629,-0.0368719222389569,22
33,Sybil,22,2000,0,-3.62084136533629,-3.62084136533629,-0.0368719222389569,22
37,Sybil,22,2000,0,-3.62084136533629,-3.62084136533629,-0.0368719222389569,22
65,Sybil,22,2000,0,-3.62084136533629,-3.62084136533629,-0.0368719222389569,22
88,Sybil,22,2000,0,-3.62084136533629,-3.62084136533629,-0.0368719222389569,22
18,DenialOfService,1,2000,1171.35095447843,828.649045521567,828.649045521567,0.999748103043087,25
21,DenialOfService,1,2000,1136.6601475468,863.339852453196,863.339852453196,0.999821941520397,25
23,DenialOfService,1,2000,904.039813649122,1095.96018635088,1095.96018635088,0.999982609767562,25
36,DenialOfService,1,2000,840.847771693639,1159.15222830636,1159.15222830636,0.999990755874443,25
48,DenialOfService,1,2000,1458.07299210854,541.927007891462,541.927007891462,0.995569620704837,25
18,DenialOfService,2,2000,338.791689523277,828.649045521567,828.649045521567,0.999748103043087,25
21,DenialOfService,2,2000,269.410075660019,863.339852453196,863.339852453196,0.999821941520397,25
23,DenialOfService,2,2000,0,900.129594215533,900.129594215533,0.999876750024294,25
36,DenialOfService,2,2000,0,836.93755226005,836.93755226005,0.999768139699945,25
48,DenialOfService,2,2000,912.235764783486,541.927007891462,541.927007891462,0.995569620704837,25
18,DenialOfService,3,2000,0,334.968710189601,334.968710189601,0.964904666353627,25
21,DenialOfService,3,2000,0,265.587096326344,265.587096326344,0.929762362384909,25
23,DenialOfService,3,2000,0,-3.82297933367552,-3.82297933367552,-0.0389699538216832,25
36,DenialOfService,3,2000,0,-3.82297933367552,-3.82297933367552,-0.0389699538216832,25
48,DenialOfService,3,2000,366.485777558348,541.927007891462,541.927007891462,0.995569620704837,25
18,DenialOfService,4,2000,0,-3.79263663789336,-3.79263663789336,-0.0386547501523908,25
21,DenialOfService,4,2000,0,-3.79263663789336,-3.79263663789336,-0.0386547501523908,25
23,DenialOfService,4,2000,0,-3.79263663789336,-3.79263663789336,-0.0386547501523908,25
36,DenialOfService,4,2000,0,-3.79263663789336,-3.79263663789336,-0.0386547501523908,25
48,DenialOfService,4,2000,0,362.693140920455,362.693140920455,0.973402323302401,25
18,DenialOfService,5,2000,0,-3.7781009127302,-3.7781009127302,-0.038503785124711,25
21,DenialOfService,5,2000,0,-3.7781009127302,-3.7781009127302,-0.038503785124711,25
23,DenialOfService,5,2000,0,-3.7781009127302,-3.7781009127302,-0.038503785124711,25
36,DenialOfService,5,2000,0,-3.7781009127302,-3.7781009127302,-0.038503785124711,25
48,DenialOfService,5,2000,0,-3.7781009127302,-3.7781009127302,-0.038503785124711,25
18,DenialOfService,6,2000,0,-3.77092252099601,-3.77092252099601,-0.0384292399304453,25
21,DenialOfService,6,2000,0,-3.77092252099601,-3.77092252099601,-0.0384292399304453,25
23,DenialOfService,6,2000,0,-3.77092252099601,-3.77092252099601,-0.0384292399304453,25
36,DenialOfService,6,2000,0,-3.77092252099601,-3.77092252099601,-0.0384292399304453,25
48,DenialOfService,6,2000,0,-3.77092252099601,-3.77092252099601,-0.0384292399304453,25
18,DenialOfService,7,2000,0,-3.76375776820612,-3.76375776820612,-0.0383548417077626,25
21,DenialOfService,7,2000,0,-3.76375776820612,-3.76375776820612,-0.0383548417077626,25
23,DenialOfService,7,2000,0,-3.76375776820612,-3.76375776820612,-0.0383548417077626,25
36,DenialOfService,7,2000,0,-3.76375776820612,-3.76375776820612,-0.0383548417077626,25
48,DenialOfService,7,2000,0,-3.76375776820612,-3.76375776820612,-0.0383548417077626,25
18,DenialOfService,8,2000,0,-3.75660662844653,-3.75660662844653,-0.0382805901567793,25
21,DenialOfService,8,2000,0,-3.75660662844653,-3.75660662844653,-0.0382805901567793,25
23,DenialOfService,8,2000,0,-3.75660662844653,-3.75660662844653,-0.0382805901567793,25
36,DenialOfService,8,2000,0,-3.75660662844653,-3.75660662844653,-0.0382805901567793,25
48,DenialOfService,8,2000,0,-3.75660662844653,-3.75660662844653,-0.0382805901567793,25
18,DenialOfService,9,2000,0,-3.74946907585248,-3.74946907585248,-0.0382064849782626,25
21,DenialOfService,9,2000,0,-3.74946907585248,-3.74946907585248,-0.0382064849782626,25
23,DenialOfService,9,2000,0,-3.74946907585248,-3.74946907585248,-0.0382064849782626,25
36,DenialOfService,9,2000,0,-3.74946907585248,-3.74946907585248,-0.0382064849782626,25
48,DenialOfService,9,2000,0,-3.74946907585248,-3.74946907585248,-0.0382064849782626,25
18,DenialOfService,10,2000,0,-3.74234508460836,-3.74234508460836,-0.0381325258736283,25
21,DenialOfService,10,2000,0,-3.74234508460836,-3.74234508460836,-0.0381325258736283,25
23,DenialOfService,10,2000,0,-3.74234508460836,-3.74234508460836,-0.0381325258736283,25
36,DenialOfService,10,2000,0,-3.74234508460836,-3.74234508460836,-0.0381325258736283,25
48,DenialOfService,10,2000,0,-3.74234508460836,-3.74234508460836,-0.0381325258736283,25
18,DenialOfService,11,2000,0,-3.7352346289476,-3.7352346289476,-0.0380587125449392,25
21,DenialOfService,11,2000,0,-3.7352346289476,-3.7352346289476,-0.0380587125449392,25
23,DenialOfService,11,2000,0,-3.7352346289476,-3.7352346289476,-0.0380587125449392,25
36,DenialOfService,11,2000,0,-3.7352346289476,-3.7352346289476,-0.0380587125449392,25
48,DenialOfService,11,2000,0,-3.7352346289476,-3.7352346289476,-0.0380587125449392,25
18,DenialOfService,12,2000,0,-3.7281376831526,-3.7281376831526,-0.0379850446949042,25
21,DenialOfService,12,2000,0,-3.7281376831526,-3.7281376831526,-0.0379850446949042,25
23,DenialOfService,12,2000,0,-3.7281376831526,-3.7281376831526,-0.0379850446949042,25
36,DenialOfService,12,2000,0,-3.7281376831526,-3.7281376831526,-0.0379850446949042,25
48,DenialOfService,12,2000,0,-3.7281376831526,-3.7281376831526,-0.0379850446949042,25
18,DenialOfService,13,2000,0,-3.72105422155461,-3.72105422155461,-0.0379115220268762,25
21,DenialOfService,13,2000,0,-3.72105422155461,-3.72105422155461,-0.0379115220268762,25
23,DenialOfService,13,2000,0,-3.72105422155461,-3.72105422155461,-0.0379115220268762,25
36,DenialOfService,13,2000,0,-3.72105422155461,-3.72105422155461,-0.0379115220268762,25
48,DenialOfService,13,2000,0,-3.72105422155461,-3.72105422155461,-0.0379115220268762,25
18,DenialOfService,14,2000,0,-3.71398421853366,-3.71398421853366,-0.0378381442448503,25
21,DenialOfService,14,2000,0,-3.71398421853366,-3.71398421853366,-0.0378381442448503,25
23,DenialOfService,14,2000,0,-3.71398421853366,-3.71398421853366,-0.0378381442448503,25
36,DenialOfService,14,2000,0,-3.71398421853366,-3.71398421853366,-0.0378381442448503,25
48,DenialOfService,14,2000,0,-3.71398421853366,-3.71398421853366,-0.0378381442448503,25
18,DenialOfService,15,2000,0,-3.70692764851845,-3.70692764851845,-0.0377649110534632,25
21,DenialOfService,15,2000,0,-3.70692764851845,-3.70692764851845,-0.0377649110534632,25
23,DenialOfService,15,2000,0,-3.70692764851845,-3.70692764851845,-0.0377649110534632,25
36,DenialOfService,15,2000,0,-3.70692764851845,-3.70692764851845,-0.0377649110534632,25
48,DenialOfService,15,2000,0,-3.70692764851845,-3.70692764851845,-0.0377649110534632,25
18,DenialOfService,16,2000,0,-3.69988448598626,-3.69988448598626,-0.0376918221579907,25
21,DenialOfService,16,2000,0,-3.69988448598626,-3.69988448598626,-0.0376918221579907,25
23,DenialOfService,16,2000,0,-3.69988448598626,-3.69988448598626,-0.0376918221579907,25
36,DenialOfService,16,2000,0,-3.69988448598626,-3.69988448598626,-0.0376918221579907,25
48,DenialOfService,16,2000,0,-3.69988448598626,-3.69988448598626,-0.0376918221579907,25
18,DenialOfService,17,2000,0,-3.69285470546289,-3.69285470546289,-0.0376188772643471,25
21,DenialOfService,17,2000,0,-3.69285470546289,-3.69285470546289,-0.0376188772643471,25
23,DenialOfService,17,2000,0,-3.69285470546289,-3.69285470546289,-0.0376188772643471,25
36,DenialOfService,17,2000,0,-3.69285470546289,-3.69285470546289,-0.0376188772643471,25
48,DenialOfService,17,2000,0,-3.69285470546289,-3.69285470546289,-0.0376188772643471,25
18,DenialOfService,18,2000,0,-3.68583828152251,-3.68583828152251,-0.0375460760790824,25
21,DenialOfService,18,2000,0,-3.68583828152251,-3.68583828152251,-0.0375460760790824,25
23,DenialOfService,18,2000,0,-3.68583828152251,-3.68583828152251,-0.0375460760790824,25
36,DenialOfService,18,2000,0,-3.68583828152251,-3.68583828152251,-0.0375460760790824,25
48,DenialOfService,18,2000,0,-3.68583828152251,-3.68583828152251,-0.0375460760790824,25
18,DenialOfService,19,2000,0,-3.67883518878762,-3.67883518878762,-0.0374734183093826,25
21,DenialOfService,19,2000,0,-3.67883518878762,-3.67883518878762,-0.0374734183093826,25
23,DenialOfService,19,2000,0,-3.67883518878762,-3.67883518878762,-0.0374734183093826,25
36,DenialOfService,19,2000,0,-3.67883518878762,-3.67883518878762,-0.0374734183093826,25
48,DenialOfService,19,2000,0,-3.67883518878762,-3.67883518878762,-0.0374734183093826,25
18,DenialOfService,20,2000,0,-3.67184540192892,-3.67184540192892,-0.0374009036630663,25
21,DenialOfService,20,2000,0,-3.67184540192892,-3.67184540192892,-0.0374009036630663,25
23,DenialOfService,20,2000,0,-3.67184540192892,-3.67184540192892,-0.0374009036630663,25
36,DenialOfService,20,2000,0,-3.67184540192892,-3.67184540192892,-0.0374009036630663,25
48,DenialOfService,20,2000,0,-3.67184540192892,-3.67184540192892,-0.0374009036630663,25
18,DenialOfService,21,2000,0,-3.66486889566525,-3.66486889566525,-0.0373285318485843,25
21,DenialOfService,21,2000,0,-3.66486889566525,-3.66486889566525,-0.0373285318485843,25
23,DenialOfService,21,2000,0,-3.66486889566525,-3.66486889566525,-0.0373285318485843,25
36,DenialOfService,21,2000,0,-3.66486889566525,-3.66486889566525,-0.0373285318485843,25
48,DenialOfService,21,2000,0,-3.66486889566525,-3.66486889566525,-0.0373285318485843,25
18,DenialOfService,22,2000,0,-3.65790564476349,-3.65790564476349,-0.0372563025750181,25
21,DenialOfService,22,2000,0,-3.65790564476349,-3.65790564476349,-0.0372563025750181,25
23,DenialOfService,22,2000,0,-3.65790564476349,-3.65790564476349,-0.0372563025750181,25
36,DenialOfService,22,2000,0,-3.65790564476349,-3.65790564476349,-0.0372563025750181,25
48,DenialOfService,22,2000,0,-3.65790564476349,-3.65790564476349,-0.0372563025750181,25
18,DenialOfService,23,2000,0,-3.65095562403844,-3.65095562403844,-0.0371842155520778,25
21,DenialOfService,23,2000,0,-3.65095562403844,-3.65095562403844,-0.0371842155520778,25
23,DenialOfService,23,2000,0,-3.65095562403844,-3.65095562403844,-0.0371842155520778,25
36,DenialOfService,23,2000,0,-3.65095562403844,-3.65095562403844,-0.0371842155520778,25
48,DenialOfService,23,2000,0,-3.65095562403844,-3.65095562403844,-0.0371842155520778,25
18,DenialOfService,24,2000,0,-3.64401880835277,-3.64401880835277,-0.037112270490101,25
21,DenialOfService,24,2000,0,-3.64401880835277,-3.64401880835277,-0.037112270490101,25
23,DenialOfService,24,2000,0,-3.64401880835277,-3.64401880835277,-0.037112270490101,25
36,DenialOfService,24,2000,0,-3.64401880835277,-3.64401880835277,-0.037112270490101,25
48,DenialOfService,24,2000,0,-3.64401880835277,-3.64401880835277,-0.037112270490101,25
18,DenialOfService,25,2000,0,-3.63709517261689,-3.63709517261689,-0.0370404671000517,25
21,DenialOfService,25,2000,0,-3.63709517261689,-3.63709517261689,-0.0370404671000517,25
23,DenialOfService,25,2000,0,-3.63709517261689,-3.63709517261689,-0.0370404671000517,25
36,DenialOfService,25,2000,0,-3.63709517261689,-3.63709517261689,-0.0370404671000517,25
48,DenialOfService,25,2000,0,-3.63709517261689,-3.63709517261689,-0.0370404671000517,25
66,BatteryExhaustion,1,2000,1490.41757811621,509.582421883792,509.582421883792,0.993877741526024,31
77,BatteryExhaustion,1,2000,770.263731263881,1229.73626873612,1229.73626873612,0.99999543623532,31
66,BatteryExhaustion,2,2000,976.869942606229,509.582421883792,509.582421883792,0.993877741526024,31
77,BatteryExhaustion,2,2000,0,766.298517637694,766.298517637694,0.999530097427066,31
66,BatteryExhaustion,3,2000,463.355755142292,509.582421883792,509.582421883792,0.993877741526024,31
77,BatteryExhaustion,3,2000,0,-3.9317655801448,-3.9317655801448,-0.0401008252411474,31
66,BatteryExhaustion,4,2000,0,459.441966106434,459.441966106434,0.989891914805456,31
77,BatteryExhaustion,4,2000,0,-3.91378903585844,-3.91378903585844,-0.0399138678604167,31
66,BatteryExhaustion,5,2000,0,-3.89685089424531,-3.89685089424531,-0.0397377406935795,31
77,BatteryExhaustion,5,2000,0,-3.89685089424531,-3.89685089424531,-0.0397377406935795,31
66,BatteryExhaustion,6,2000,0,-3.88921306649258,-3.88921306649258,-0.0396583303485165,31
77,BatteryExhaustion,6,2000,0,-3.88921306649258,-3.88921306649258,-0.0396583303485165,31
66,BatteryExhaustion,7,2000,0,-3.88159020888226,-3.88159020888226,-0.0395790816949046,31
77,BatteryExhaustion,7,2000,0,-3.88159020888226,-3.88159020888226,-0.0395790816949046,31
66,BatteryExhaustion,8,2000,0,-3.87398229207285,-3.87398229207285,-0.0394999943916874,31
77,BatteryExhaustion,8,2000,0,-3.87398229207285,-3.87398229207285,-0.0394999943916874,31
66,BatteryExhaustion,9,2000,0,-3.86638928678039,-3.86638928678039,-0.0394210680985749,31
77,BatteryExhaustion,9,2000,0,-3.86638928678039,-3.86638928678039,-0.0394210680985749,31
66,BatteryExhaustion,10,2000,0,-3.8588111637783,-3.8588111637783,-0.0393423024760404,31
77,BatteryExhaustion,10,2000,0,-3.8588111637783,-3.8588111637783,-0.0393423024760404,31
66,BatteryExhaustion,11,2000,0,-3.85124789389729,-3.85124789389729,-0.0392636971853193,31
77,BatteryExhaustion,11,2000,0,-3.85124789389729,-3.85124789389729,-0.0392636971853193,31
66,BatteryExhaustion,12,2000,0,-3.84369944802525,-3.84369944802525,-0.039185251888407,31
77,BatteryExhaustion,12,2000,0,-3.84369944802525,-3.84369944802525,-0.039185251888407,31
66,BatteryExhaustion,13,2000,0,-3.83616579710712,-3.83616579710712,-0.0391069662480577,31
77,BatteryExhaustion,13,2000,0,-3.83616579710712,-3.83616579710712,-0.0391069662480577,31
66,BatteryExhaustion,14,2000,0,-3.82864691214479,-3.82864691214479,-0.0390288399277807,31
77,BatteryExhaustion,14,2000,0,-3.82864691214479,-3.82864691214479,-0.0390288399277807,31
66,BatteryExhaustion,15,2000,0,-3.82114276419699,-3.82114276419699,-0.0389508725918408,31
77,BatteryExhaustion,15,2000,0,-3.82114276419699,-3.82114276419699,-0.0389508725918408,31
66,BatteryExhaustion,16,2000,0,-3.81365332437917,-3.81365332437917,-0.038873063905255,31
77,BatteryExhaustion,16,2000,0,-3.81365332437917,-3.81365332437917,-0.038873063905255,31
66,BatteryExhaustion,17,2000,0,-3.80617856386338,-3.80617856386338,-0.0387954135337909,31
77,BatteryExhaustion,17,2000,0,-3.80617856386338,-3.80617856386338,-0.0387954135337909,31
66,BatteryExhaustion,18,2000,0,-3.79871845387821,-3.79871845387821,-0.0387179211439652,31
77,BatteryExhaustion,18,2000,0,-3.79871845387821,-3.79871845387821,-0.0387179211439652,31
66,BatteryExhaustion,19,2000,0,-3.79127296570861,-3.79127296570861,-0.038640586403041,31
77,BatteryExhaustion,19,2000,0,-3.79127296570861,-3.79127296570861,-0.038640586403041,31
66,BatteryExhaustion,20,2000,0,-3.78384207069582,-3.78384207069582,-0.0385634089790274,31
77,BatteryExhaustion,20,2000,0,-3.78384207069582,-3.78384207069582,-0.0385634089790274,31
66,BatteryExhaustion,21,2000,0,-3.77642574023726,-3.77642574023726,-0.0384863885406763,31
77,BatteryExhaustion,21,2000,0,-3.77642574023726,-3.77642574023726,-0.0384863885406763,31
66,BatteryExhaustion,22,2000,0,-3.76902394578639,-3.76902394578639,-0.0384095247574809,31
77,BatteryExhaustion,22,2000,0,-3.76902394578639,-3.76902394578639,-0.0384095247574809,31
66,BatteryExhaustion,23,2000,0,-3.76163665885265,-3.76163665885265,-0.0383328172996746,31
77,BatteryExhaustion,23,2000,0,-3.76163665885265,-3.76163665885265,-0.0383328172996746,31
66,BatteryExhaustion,24,2000,0,-3.7542638510013,-3.7542638510013,-0.0382562658382284,31
77,BatteryExhaustion,24,2000,0,-3.7542638510013,-3.7542638510013,-0.0382562658382284,31
66,BatteryExhaustion,25,2000,0,-3.74690549385334,-3.74690549385334,-0.038179870044849,31
77,BatteryExhaustion,25,2000,0,-3.74690549385334,-3.74690549385334,-0.038179870044849,31
66,BatteryExhaustion,26,2000,0,-3.73956155908538,-3.73956155908538,-0.0381036295919779,31
77,BatteryExhaustion,26,2000,0,-3.73956155908538,-3.73956155908538,-0.0381036295919779,31
66,BatteryExhaustion,27,2000,0,-3.73223201842958,-3.73223201842958,-0.0380275441527882,31
77,BatteryExhaustion,27,2000,0,-3.73223201842958,-3.73223201842958,-0.0380275441527882,31
66,BatteryExhaustion,28,2000,0,-3.72491684367345,-3.72491684367345,-0.0379516134011841,31
77,BatteryExhaustion,28,2000,0,-3.72491684367345,-3.72491684367345,-0.0379516134011841,31
66,BatteryExhaustion,29,2000,0,-3.71761600665985,-3.71761600665985,-0.0378758370117986,31
77,BatteryExhaustion,29,2000,0,-3.71761600665985,-3.71761600665985,-0.0378758370117986,31
66,BatteryExhaustion,30,2000,0,-3.7103294792868,-3.7103294792868,-0.0378002146599916,31
77,BatteryExhaustion,30,2000,0,-3.7103294792868,-3.7103294792868,-0.0378002146599916,31
66,BatteryExhaustion,31,2000,0,-3.7030572335074,-3.7030572335074,-0.0377247460218482,31
77,BatteryExhaustion,31,2000,0,-3.7030572335074,-3.7030572335074,-0.0377247460218482,31
48,Sybil,1,2000,741.884277791026,1258.11572220897,1258.11572220897,0.999996563844237,14
52,Sybil,1,2000,1112.48593653146,887.514063468537,887.514063468537,0.999860178036607,14
62,Sybil,1,2000,754.247424967297,1245.7525750327,1245.7525750327,0.999996111650371,14
100,Sybil,1,2000,1032.01209075541,967.987909244585,967.987909244585,0.999937470936446,14
48,Sybil,2,2000,0,737.971465196425,737.971465196425,0.999376221145322,14
52,Sybil,2,2000,221.059060468326,887.514063468537,887.514063468537,0.999860178036607,14
62,Sybil,2,2000,0,750.334612372696,750.334612372696,0.99944876322572,14
100,Sybil,2,2000,60.1113689162289,967.987909244585,967.987909244585,0.999937470936446,14
48,Sybil,3,2000,0,-3.83811080840606,-3.83811080840606,-0.039127177192511,14
52,Sybil,3,2000,0,217.22094965992,217.22094965992,0.886074379650142,14
62,Sybil,3,2000,0,-3.83811080840606,-3.83811080840606,-0.039127177192511,14
100,Sybil,3,2000,0,56.2732581078229,56.2732581078229,0.4303496805631,14
48,Sybil,4,2000,0,-3.82511822706623,-3.82511822706623,-0.038992176519016,14
52,Sybil,4,2000,0,-3.82511822706623,-3.82511822706623,-0.038992176519016,14
62,Sybil,4,2000,0,-3.82511822706623,-3.82511822706623,-0.038992176519016,14
100,Sybil,4,2000,0,-3.82511822706623,-3.82511822706623,-0.038992176519016,14
48,Sybil,5,2000,0,-3.81777400007026,-3.81777400007026,-0.0389158733770745,14
52,Sybil,5,2000,0,-3.81777400007026,-3.81777400007026,-0.0389158733770745,14
62,Sybil,5,2000,0,-3.81777400007026,-3.81777400007026,-0.0389158733770745,14
100,Sybil,5,2000,0,-3.81777400007026,-3.81777400007026,-0.0389158733770745,14
48,Sybil,6,2000,0,-3.81044387399012,-3.81044387399012,-0.0388397223247074,14
52,Sybil,6,2000,0,-3.81044387399012,-3.81044387399012,-0.0388397223247074,14
62,Sybil,6,2000,0,-3.81044387399012,-3.81044387399012,-0.0388397223247074,14
